id,width,height,optional
29802,33.0,23.0,
29803,23.0,14.5,
29804,23.0,14.5,
29805,,,
29806,,,
29807,,,
29808,,,
29809,,,
29810,,,
29811,23.0,17.0,
29812,,,
29813,,,
29815,,,
29816,25.5,17.0,
29817,,,
29818,,,
29819,,,
29820,22.0,12.0,
29821,,,
29822,23.0,14.5,
29823,23.0,14.5,
29824,,,
29825,,,
29826,,,
29827,,,
29828,21.5,14.0,
29829,33.5,25.0,
29830,,,
29831,,,
29832,,,
29833,,,
29834,,,
29835,,,
29836,,,
29837,,,
29838,,,
29839,,,
29840,,,
29841,,,
29842,33.0,25.5,
29843,,,
29844,,,
29845,25.0,16.5,
29846,,,
29847,32.0,22.0,
29848,,,
29850,25.0,18.0,
29851,,,
29852,,,
29853,,,
29854,,,
29855,,,
29856,,,
29857,,,
29858,26.5,16.0,
29859,,,
29860,,,
29863,,,
29864,,,
29865,,,
29866,,,
29867,,,
29868,30.0,16.0,
29869,,,
29870,,,
29871,,,
29872,,,
29873,,,
29874,19.0,13.5,
29875,,,
29876,27.5,41.0,
29878,,,
29879,,,
29880,,,
29881,36.0,24.0,
29882,,,
29884,21.4,14.0,
29885,21.4,14.0,
29886,,,
29890,21.0,14.0,
29891,,,
29892,,,
29893,,,
29894,,,
29895,,,
29896,24.0,16.0,
29897,,,
29898,,,
29899,,,
29900,26.5,17.5,
29901,26.5,17.5,
29902,,,
29903,,,
29904,,,
29905,,,
29907,,,
29908,,,
29909,,,
29910,,,
29911,,,
29912,,,
29913,,,
29914,,,
29915,24.0,16.0,
29916,,,
29917,,,
29918,,,
29919,,,
29920,,,
29921,28.0,14.0,
29922,,,
29923,33.0,22.0,
29924,,,
29925,,,
29926,,,
29927,33.0,22.0,
29928,,,
29929,,,
29930,,,
29931,,,
29932,,,
29933,,,
29934,,,
29935,,,
29936,,,
29937,,,
29938,,,
29939,,,
29940,,,
29941,,,
29942,,,
29943,35.5,26.0,
29944,,,
29945,,,
29946,,,
29947,,,
29948,,,
29949,24.0,14.0,
29950,,,
29951,35.0,26.0,
29952,30.0,21.0,
29953,38.5,30.5,
29954,31.5,18.0,
29955,9.0,14.0,
29956,32.5,22.5,
29957,,,
29958,,,
29959,,,
29960,,,
29961,,,
29962,,,
29963,20.5,13.0,
29964,20.5,13.0,
29965,,,
29966,,,
29967,,,
29968,,,
29969,,,
29970,,,
29971,28.0,18.0,
29972,,,
29973,,,
29974,,,
29975,,,
29976,,,
29977,,,
29978,,,
29979,,,
29980,,,
29981,,,
29982,,,
29983,30.0,21.0,
29984,,,
29985,,,
29986,,,
29987,29.0,21.0,
29988,28.0,22.0,
29989,,,
29990,,,
29991,,,
29992,,,
29993,30.5,24.5,
29994,,,
29995,,,
29996,,,
29997,,,
29998,,,
29999,,,
30000,,,
30001,,,
30002,,,
30003,33.0,24.5,
30004,,,
30005,,,
30006,,,
30007,,,
30008,26.5,14.0,
30009,,,
30010,27.5,21.5,
30011,,,
30012,35.5,28.0,
30013,,,
30014,,,
30015,,,
30016,,,
30017,,,
30018,,,
30019,,,
30020,,,
30021,,,
30022,,,
30023,,,
30024,,,
30025,,,
30026,,,
30027,,,
30028,,,
30029,,,
30030,,,
30031,,,
30032,,,
30033,,,
30034,,,
30035,,,
30036,23.5,11.0,
30037,23.5,11.0,
30038,23.5,11.0,
30039,23.5,11.0,
30040,23.5,11.0,
30041,,,
30042,25.5,18.0,
30043,25.5,18.0,
30044,25.5,18.0,
30045,25.5,18.0,
30046,,,
30047,,,
30048,,,
30049,,,
30050,26.5,17.5,
30051,,,
30052,,,
30053,,,
30054,,,
30055,,,
30056,,,
30057,,,
30058,,,
30059,,,
30060,,,
30061,,,
30062,,,
30063,,,
30064,,,
30065,,,
30066,,,
30067,,,
30068,,,
30069,,,
30070,,,
30071,,,
30072,,,
30073,,,
30074,,,
30075,,,
30076,,,
30077,,,
30078,,,
30079,,,
30080,,,
30081,,,
30082,,,
30083,,,
30084,,,
30085,,,
30086,,,
30087,,,
30088,,,
30089,36.0,24.0,
30090,,,
30091,21.5,15.0,
30092,23.0,15.0,
30093,,,
30094,,,
30095,,,
30096,,,
30097,,,
30099,,,
30100,,,
30101,,,
30102,,,
30103,,,
30104,,,
30105,26.5,19.0,
30106,,,
30107,,,
30108,,,
30109,,,
30110,,,
30111,33.0,21.5,
30112,,,
30113,,,
30114,,,
30115,,,
30116,,,
30117,,,
30118,,,
30119,,,
30120,,,
30121,,,
30122,,,
30123,,,
30124,,,
30125,,,
30126,28.5,23.0,
30127,,,
30128,,,
30129,,,
30130,,,
30131,,,
30132,25.0,16.0,
30133,,,
30134,,,
30135,,,
30136,,,
30137,,,
30138,,,
30139,,,
30140,,,
30141,,,
30142,,,
30143,,,
30144,,,
30145,,,
30146,,,
30147,,,
30148,,,
30149,18.0,28.0,
30150,,,
30151,,,
30152,,,
30153,,,
30154,,,
30155,,,
30156,,,
30157,,,
30158,29.0,18.0,
30159,27.5,15.5,
30160,,,
30161,,,
30162,,,
30163,,,
30164,,,
30165,,,
30166,,,
30167,,,
30168,33.5,22.0,
30169,,,
30170,,,
30171,,,
30172,,,
30173,,,
30174,,,
30175,,,
30176,17.5,9.5,
30177,,,
30178,,,
30179,,,
30180,,,
30181,,,
30182,29.0,18.0,
30183,29.0,18.0,
30184,18.5,10.5,
30185,16.0,10.5,
30186,18.0,10.5,
30187,20.0,14.0,
30188,,,
30189,,,
30190,,,
30191,,,
30192,,,
30193,,,
30194,,,
30195,,,
30196,26.5,36.0,
30197,,,
30198,,,
30199,,,
30201,,,
30202,,,
30203,,,
30204,,,
30205,,,
30206,,,
30207,26.0,17.0,
30208,,,
30209,,,
30210,,,
30211,,,
30212,28.0,14.0,
30213,33.0,23.0,
30214,,,
30215,,,
30216,,,
30217,,,
30218,,,
30219,,,
30220,,,
30221,24.0,15.0,
30222,,,
30223,,,
30224,,,
30225,26.0,18.0,
30226,26.0,18.0,
30227,,,
30228,,,
30229,,,
30230,,,
30231,,,
30232,19.0,11.0,
30233,24.5,33.0,
30234,,,
30235,,,
30236,,,
30237,,,
30238,,,
30239,,,
30240,,,
30241,21.0,14.0,
30242,,,
30243,,,
30244,20.0,13.5,
30245,,,
30246,,,
30247,,,
30248,,,
30249,17.0,11.0,
30250,25.5,16.5,
30251,,,
30252,19.5,12.0,
30253,,,
30254,,,
30255,,,
30256,,,
30257,24.5,33.0,
30258,,,
30259,,,
30260,,,
30261,,,
30262,,,
30263,16.0,10.0,
30264,,,
30265,,,
30266,,,
30267,,,
30268,16.5,10.0,
30269,,,
30270,,,
30271,23.5,16.0,
30272,18.0,11.0,
30273,18.0,11.0,
30274,16.5,10.0,
30275,,,
30276,,,
30277,,,
30278,,,
30279,,,
30280,,,
30281,25.5,16.0,
30282,25.5,16.0,
30283,,,
30284,,,
30285,,,
30286,,,
30287,,,
30288,,,
30289,,,
30290,,,
30291,,,
30292,,,
30293,,,
30294,15.5,9.0,
30295,,,
30296,,,
30297,,,
30298,,,
30299,,,
30300,,,
30301,25.0,14.0,
30302,25.0,14.0,
30303,,,
30304,21.0,12.5,
30305,26.5,11.5,
30306,,,
30307,,,
30308,,,
30309,,,
30310,,,
30311,,,
30312,,,
30313,,,
30314,,,
30315,,,
30316,,,
30317,,,
30318,,,
30319,,,
30320,18.5,26.0,
30321,17.5,11.0,
30322,,,
30323,,,
30324,,,
30325,,,
30326,15.5,10.0,
30327,,,
30328,,,
30329,,,
30330,,,
30331,,,
30332,,,
30333,,,
30334,,,
30335,,,
30337,,,
30338,,,
30339,,,
30340,35.5,24.0,
30341,,,
30342,15.5,9.0,
30343,,,
30344,,,
30345,,,
30346,,,
30347,,,
30348,,,
30349,,,
30350,,,
30351,33.0,23.0,
30352,,,
30353,,,
30354,,,
30355,,,
30356,,,
30357,,,
30358,,,
30359,,,
30360,,,
30362,,,
30363,,,
30364,,,
30365,,,
30366,,,
30367,,,
30368,,,
30369,,,
30370,,,
30371,,,
30372,,,
30373,,,
30374,,,
30375,36.0,23.5,
30376,,,
30377,,,
30378,15.0,9.0,
30379,,,
30380,,,
30381,,,
30382,,,
30383,15.0,9.0,
30384,,,
30385,28.0,20.5,
30386,28.0,20.5,
30387,,,
30388,,,
30389,,,
30390,,,
30391,,,
30392,,,
30393,,,
30394,,,
30395,,,
30396,,,
30397,,,
30398,,,
30399,,,
30400,33.0,20.5,
30401,,,
30402,,,
30403,,,
30404,28.0,21.5,
30405,,,
30406,,,
30407,,,
30408,35.5,28.0,
30409,,,
30410,,,
30411,,,
30412,,,
30413,38.0,29.0,
30414,24.0,15.5,
30416,25.5,18.0,
30418,,,
30419,,,
30420,17.5,11.5,
30421,28.0,17.0,
30422,,,
30423,21.0,13.0,
30424,,,
30425,,,
30426,,,
30427,,,
30428,,,
30429,,,
30430,,,
30431,,,
30432,,,
30433,26.5,18.0,
30434,24.0,15.5,
30435,,,
30436,31.5,19.0,
30437,,,
30438,,,
30439,,,
30440,,,
30441,,,
30442,,,
30443,,,
30444,,,
30445,23.0,20.0,
30446,,,
30447,,,
30448,,,
30449,24.0,33.0,
30450,,,
30451,,,
30452,,,
30453,,,
30454,,,
30455,,,
30456,,,
30457,,,
30458,,,
30459,,,
30460,,,
30461,,,
30462,,,
30463,,,
30464,,,
30465,,,
30466,,,
30467,,,
30468,,,
30469,,,
30470,,,
30471,,,
30472,30.5,22.5,
30473,23.0,15.0,
30474,23.0,15.0,
30475,23.0,15.0,
30476,23.0,15.0,
30477,23.0,15.0,
30478,,,
30479,,,
30480,,,
30481,,,
30482,,,
30483,,,
30484,,,
30485,,,
30486,18.0,9.5,
30487,,,
30488,,,
30489,,,
30490,,,
30491,,,
30492,,,
30493,36.0,22.0,
30494,,,
30495,,,
30496,,,
30497,,,
30498,30.5,20.5,
30499,,,
30500,24.0,16.5,
30501,,,
30502,,,
30503,,,
30504,,,
30505,23.0,15.0,
30506,,,
30507,,,
30508,25.0,17.0,
30509,35.5,24.5,
30510,,,
30511,,,
30512,,,
30513,,,
30514,,,
30515,,,
30516,,,
30517,,,
30518,17.5,11.0,
30519,20.0,12.5,
30520,,,
30521,18.0,10.5,
30522,,,
30523,,,
30524,,,
30525,,,
30526,,,
30527,,,
30528,,,
30529,,,
30530,,,
30531,,,
30532,,,
30533,,,
30534,,,
30535,,,
30536,27.0,19.0,
30537,31.0,23.0,
30538,16.5,10.0,
30539,,,
30540,13.5,8.0,
30541,,,
30542,,,
30543,,,
30544,,,
30545,,,
30546,,,
30547,29.5,18.0,
30548,34.0,22.0,
30549,34.0,22.0,
30550,34.0,22.0,
30551,32.0,22.5,
30552,,,
30553,18.0,11.5,
30554,,,
30555,,,
30556,,,
30557,,,
30558,,,
30559,,,
30560,,,
30561,,,
30562,,,
30563,,,
30564,,,
30565,,,
30566,,,
30567,28.0,18.0,
30568,33.0,21.0,
30569,,,
30570,,,
30571,,,
30572,,,
30573,,,
30574,,,
30575,,,
30576,,,
30577,,,
30578,,,
30579,,,
30580,,,
30581,,,
30582,25.5,16.0,
30583,25.5,16.0,
30584,25.5,16.0,
30585,25.5,16.5,
30586,25.5,16.5,
30587,28.0,17.0,
30588,,,
30589,,,
30590,,,
30591,,,
30592,,,
30593,,,
30594,,,
30595,,,
30596,,,
30597,,,
30598,,,
30599,,,
30600,,,
30601,17.5,10.0,
30602,18.0,13.0,
30603,,,
30604,,,
30605,,,
30606,,,
30607,,,
30608,,,
30609,,,
30610,,,
30611,,,
30612,,,
30613,,,
30614,,,
30615,,,
30616,,,
30617,,,
30618,,,
30619,,,
30620,,,
30621,,,
30622,,,
30623,,,
30624,14.0,9.0,
30625,,,
30626,,,
30627,,,
30628,,,
30629,,,
30630,,,
30631,,,
30632,,,
30633,,,
30634,,,
30635,19.0,12.5,
30636,,,
30637,,,
30638,,,
30639,,,
30640,,,
30641,,,
30642,,,
30643,,,
30644,,,
30645,,,
30646,,,
30647,,,
30648,,,
30649,27.0,17.5,
30650,27.0,17.5,
30651,27.0,17.5,
30652,,,
30653,,,
30654,,,
30655,,,
30656,,,
30657,,,
30658,,,
30659,,,
30660,,,
30661,,,
30662,,,
30663,,,
30664,,,
30665,,,
30666,,,
30667,,,
30668,,,
30669,,,
30670,,,
30671,,,
30672,,,
30673,,,
30674,,,
30675,,,
30676,,,
30677,,,
30678,,,
30679,,,
30680,,,
30681,,,
30682,,,
30683,,,
30684,,,
30685,,,
30686,,,
30687,,,
30688,,,
30689,,,
30690,,,
30691,,,
30692,,,
30693,,,
30694,,,
30695,,,
30697,,,
30698,,,
30699,,,
30700,,,
30701,,,
30702,,,
30703,,,
30704,,,
30705,,,
30706,,,
30707,,,
30708,,,
30709,,,
30710,,,
30711,,,
30712,,,
30713,,,
30714,,,
30715,,,
30716,16.5,11.5,
30717,16.5,11.5,
30718,,,
30719,,,
30720,17.5,9.5,
30722,,,
30723,,,
30724,,,
30725,,,
30726,,,
30727,,,
30728,20.5,12.5,
30729,20.5,12.5,
30730,20.5,12.5,
30731,27.0,19.5,
30732,,,
30733,28.0,21.0,
30734,28.0,21.0,
30735,,,
30736,22.0,14.0,
30737,20.5,12.5,
30738,20.5,12.5,
30739,20.5,12.5,
30740,20.5,12.5,
30741,20.5,12.5,
30742,20.5,12.5,
30743,,,
30744,,,
30745,,,
30746,,,
30747,,,
30748,,,
30749,,,
30750,,,
30751,,,
30752,,,
30753,,,
30754,,,
30755,,,
30756,,,
30757,,,
30758,,,
30759,,,
30760,,,
30761,,,
30762,,,
30763,,,
30764,,,
30765,,,
30766,,,
30767,,,
30768,,,
30769,,,
30770,,,
30771,,,
30772,,,
30773,,,
30774,17.0,9.0,
30775,,,
30776,,,
30777,,,
30778,,,
30779,,,
30780,,,
30781,,,
30782,23.0,15.5,
30783,,,
30784,,,
30785,,,
30786,,,
30787,,,
30788,,,
30789,23.0,15.5,
30790,23.0,15.5,
30791,23.0,15.5,
30792,23.0,15.5,
30793,,,
30794,,,
30795,18.0,12.5,
30796,,,
30797,,,
30798,,,
30799,15.5,11.0,
30800,,,
30801,,,
30802,,,
30803,,,
30804,,,
30805,,,
30806,,,
30807,,,
30808,,,
30809,,,
30810,,,
30811,,,
30812,18.0,9.5,
30813,,,
30814,,,
30815,24.0,17.0,
30816,,,
30817,,,
30818,,,
30819,,,
30820,,,
30821,,,
30822,,,
30823,,,
30824,,,
30825,,,
30826,,,
30827,,,
30828,,,
30829,,,
30830,34.5,25.0,
30831,20.5,12.5,
30832,20.5,12.5,
30833,20.5,12.5,
30834,20.5,12.5,
30835,20.5,12.5,
30836,20.5,12.5,
30838,,,
30839,,,
30840,,,
30841,,,
30842,28.0,18.0,
30843,17.5,11.5,
30844,17.5,12.5,
30845,,,
30846,,,
30847,,,
30848,,,
30849,,,
30850,,,
30851,,,
30852,20.0,12.5,
30853,,,
30854,,,
30855,,,
30856,,,
30857,,,
30858,,,
30859,,,
30860,,,
30861,,,
30862,,,
30863,,,
30864,,,
30865,,,
30866,,,
30867,,,
30868,,,
30869,23.0,17.5,
30870,,,
30871,,,
30872,,,
30873,,,
30874,,,
30875,17.5,11.0,
30876,,,
30877,,,
30878,,,
30880,,,
30881,,,
30882,,,
30883,,,
30884,,,
30885,,,
30886,,,
30887,,,
30888,,,
30889,,,
30890,,,
30891,18.0,11.0,
30892,16.5,11.0,
30893,,,
30894,,,
30895,,,
30896,,,
30897,,,
30898,,,
30899,,,
30900,,,
30901,15.0,10.0,
30902,,,
30903,,,
30904,,,
30905,,,
30906,,,
30907,,,
30908,,,
30909,15.0,10.0,
30910,,,
30911,,,
30912,,,
30913,,,
30914,19.5,11.0,
30915,,,
30916,,,
30917,,,
30918,,,
30919,,,
30920,,,
30921,,,
30922,,,
30923,,,
30924,25.0,14.0,
30926,,,
30927,,,
30930,,,
30931,,,
30932,,,
30933,,,
30934,,,
30935,,,
30936,,,
30937,,,
30938,26.0,11.0,
30944,34.5,25.0,
30945,,,
30946,,,
30947,22.5,12.0,
30948,,,
30950,32.0,22.0,
30951,26.0,34.5,
30952,,,
30953,32.0,22.0,
30955,,,
30956,19.0,12.0,
30958,,,
30959,,,
30960,,,
30961,,,
30962,,,
30964,,,
30965,,,
30966,,,
30969,,,
30970,,,
30971,,,
30972,32.0,24.5,
30973,,,
30974,,,
30975,,,
30976,,,
30977,,,
30978,,,
30979,,,
30980,,,
30982,,,
30983,,,
30993,,,
30994,,,
30995,,,
30997,,,
30999,,,
31001,32.0,25.0,
31004,,,
31005,27.0,18.0,
31006,,,
31009,18.5,11.0,
31010,,,
31011,,,
31012,,,
31013,,,
31014,,,
31015,,,
31016,,,
31017,,,
31018,,,
31020,,,
31022,,,
31023,24.5,15.0,
31024,21.0,14.0,
31025,21.0,14.0,
31026,,,
31028,,,
31030,,,
31031,,,
31032,34.0,23.0,
31033,34.0,23.0,
31034,34.0,23.0,
31035,34.0,23.0,
31036,34.0,23.0,
31037,34.0,23.0,
31038,34.0,23.0,
31039,34.0,23.0,
31040,34.0,23.0,
31041,34.0,23.0,
31042,34.0,23.0,
31043,34.0,23.0,
31044,34.0,23.0,
31045,34.0,23.0,
31046,34.0,23.0,
31047,34.0,23.0,
31048,34.0,23.0,
31049,34.0,23.0,
31050,34.0,23.0,
31051,19.5,14.0,
31052,19.5,14.0,
31053,19.5,14.0,
31054,30.0,21.0,
31055,20.0,12.5,
31056,20.0,12.5,
31057,20.0,12.5,
31058,20.0,12.5,
31059,28.0,18.0,
31060,,,
31061,28.0,17.5,
31062,28.0,17.5,
31063,,,
31064,34.5,21.5,
31065,34.5,21.5,
31066,34.5,21.5,
31067,34.5,21.5,
31068,,,
31069,33.0,23.0,
31070,33.0,23.0,
31071,33.0,23.0,
31072,33.0,23.0,
31073,33.0,23.0,
31074,33.0,23.0,
31075,33.0,23.0,
31076,33.0,23.0,
31077,33.0,23.0,
31078,,,
31079,33.0,21.5,
31080,33.0,21.5,
31081,33.0,21.5,
31082,33.0,21.5,
31083,33.0,21.5,
31084,33.0,21.5,
31085,,,
31086,,,
31087,28.0,18.0,
31088,33.0,23.0,
31089,34.0,23.0,
31090,34.0,23.0,
31091,19.5,14.0,
31092,19.5,14.0,
31093,19.5,14.0,
31094,19.5,14.0,
31095,19.5,14.0,
31096,19.5,14.0,
31097,19.5,14.0,
31098,19.5,14.0,
31099,19.5,14.0,
31100,19.5,14.0,
31101,19.5,14.0,
31102,19.5,14.0,
31103,19.5,14.0,
31104,19.5,14.0,
31105,19.5,14.0,
31106,19.5,14.0,
31107,19.5,14.0,
31108,33.0,21.5,
31109,33.0,21.5,
31110,33.0,21.5,
31111,33.0,21.5,
31112,33.0,21.5,
31113,33.0,21.5,
31114,33.0,23.0,
31115,33.0,23.0,
31116,33.0,23.0,
31117,33.0,23.0,
31118,33.0,23.0,
31119,34.0,23.0,
31120,34.0,23.0,
31121,34.0,23.0,
31122,34.0,23.0,
31123,34.0,23.0,
31124,34.0,23.0,
31125,34.0,23.0,
31126,34.0,23.0,
31127,34.0,23.0,
31128,34.0,23.0,
31129,34.0,23.0,
31130,34.0,23.0,
31131,34.0,23.0,
31132,34.0,23.0,
31133,34.0,23.0,
31134,34.0,23.0,
31135,34.0,23.0,
31136,34.0,23.0,
31137,34.0,23.0,
31138,34.0,23.0,
31139,34.0,23.0,
31140,34.0,23.0,
31141,33.0,21.5,
31142,33.0,21.5,
31143,33.0,21.5,
31144,33.0,21.5,
31145,33.0,21.5,
31146,33.0,21.5,
31147,33.0,21.5,
31148,33.0,21.5,
31149,33.0,21.5,
31150,33.0,21.5,
31151,33.0,21.5,
31152,33.0,21.5,
31153,33.0,21.5,
31154,,,
31155,,,
31156,,,
31157,,,
31158,,,
31159,,,
31160,28.0,35.5,
31161,28.0,35.5,
31162,28.0,35.5,
31163,28.0,35.5,
31164,28.0,35.5,
31165,28.0,35.5,
31166,28.0,35.5,
31167,28.0,35.5,
31168,28.0,35.5,
31169,28.0,35.5,
31170,28.0,35.5,
31171,28.0,35.5,
31172,28.0,35.5,
31173,28.0,35.5,
31174,28.0,35.5,
31175,28.0,35.5,
31176,28.0,35.5,
31177,28.0,35.5,
31178,28.0,35.5,
31179,28.0,35.5,
31180,28.0,35.5,
31181,28.0,35.5,
31182,28.0,35.5,
31183,28.0,17.5,
31184,28.0,17.5,
31185,28.0,35.5,
31186,28.0,35.5,
31187,28.0,35.5,
31188,28.0,35.5,
31189,28.0,35.5,
31190,28.0,35.5,
31191,28.0,35.5,
31192,28.0,35.5,
31193,28.0,35.5,
31194,28.0,35.5,
31195,28.0,35.5,
31196,28.0,35.5,
31197,28.0,35.5,
31198,28.0,35.5,
31199,28.0,35.5,
31200,28.0,35.5,
31201,28.0,35.5,
31202,28.0,35.5,
31203,28.0,35.5,
31204,28.0,35.5,
31205,28.0,35.5,
31206,28.0,35.5,
31207,28.0,35.5,
31208,28.0,35.5,
31209,28.0,17.5,
31210,28.0,17.5,
31211,28.0,17.5,
31212,28.0,17.5,
31213,28.0,17.5,
31214,28.0,17.5,
31215,28.0,17.5,
31216,28.0,17.5,
31217,28.0,17.5,
31218,28.0,17.5,
31219,28.0,17.5,
31220,28.0,17.5,
31221,,,
31222,,,
31223,14.5,8.0,
31224,,,
31225,17.5,10.5,
31226,,,
31227,,,
31228,,,
31229,15.5,21.5,
31230,31.5,20.0,
31231,34.0,26.0,
31232,34.0,26.0,
31233,34.0,26.0,
31234,34.0,26.0,
31235,34.0,26.0,
31236,34.0,26.0,
31237,34.0,26.0,
31238,34.5,23.0,
31239,34.5,23.0,
31240,34.5,23.0,
31241,34.5,23.0,
31242,34.5,23.0,
31243,34.5,23.0,
31244,34.5,23.0,
31245,34.5,23.0,
31246,34.5,23.0,
31247,34.5,23.0,
31248,34.5,23.0,
31249,34.5,23.0,
31250,34.5,23.0,
31251,34.5,23.0,
31252,34.5,27.5,
31253,34.5,27.5,
31254,34.5,27.5,
31255,34.5,27.5,
31256,34.5,27.5,
31257,34.5,23.0,
31258,34.5,23.0,
31259,34.5,23.0,
31260,34.5,23.0,
31261,34.5,23.0,
31262,34.5,23.0,
31263,34.5,23.0,
31265,34.5,23.0,
31266,34.5,23.0,
31267,34.5,23.0,
31268,34.5,23.0,
31269,34.5,23.0,
31270,34.5,23.0,
31271,34.5,23.0,
31272,34.5,23.0,
31273,,,
31274,,,
31275,34.0,21.5,
31277,34.5,23.0,
31278,34.5,23.0,
31279,34.5,23.0,
31280,34.5,23.0,
31281,34.5,23.0,
31282,34.5,23.0,
31283,34.5,23.0,
31284,34.5,23.0,
31285,34.5,23.0,
31286,34.5,23.0,
31287,34.5,23.0,
31288,34.5,23.0,
31289,34.5,23.0,
31290,,,
31291,,,
31292,,,
31293,34.0,21.5,
31294,28.0,21.5,
31295,34.5,27.5,
31296,34.5,27.5,
31297,34.5,23.0,
31298,34.5,23.0,
31300,34.5,23.0,
31301,34.5,23.0,
31302,34.5,23.0,
31303,34.5,23.0,
31304,34.0,21.5,
31305,,,
31306,,,
31307,28.0,17.5,
31308,,,
31309,33.0,23.0,
31310,,,
31311,34.5,27.5,
31312,34.5,27.5,
31313,34.5,27.5,
31314,33.0,23.0,
31315,33.0,23.0,
31316,33.0,23.0,
31317,28.0,18.0,
31318,34.5,27.0,
31319,34.5,27.0,
31320,34.0,23.0,
31321,33.0,21.5,
31322,33.0,21.5,
31323,33.0,21.5,
31324,33.0,21.5,
31325,33.0,21.5,
31326,33.0,21.5,
31327,33.0,21.5,
31328,33.0,21.5,
31329,33.0,23.0,
31330,33.0,23.0,
31331,33.0,23.0,
31332,33.0,23.0,
31333,33.0,23.0,
31334,33.0,23.0,
31335,33.0,23.0,
31336,33.0,23.0,
31337,33.0,23.0,
31338,,,
31339,19.5,14.0,
31340,19.5,14.0,
31341,19.5,14.0,
31342,19.5,14.0,
31343,19.5,14.0,
31344,19.5,14.0,
31345,19.5,14.0,
31346,19.5,14.0,
31347,33.0,21.5,
31348,33.0,21.5,
31349,33.0,21.5,
31350,33.0,21.5,
31351,33.0,21.5,
31352,33.0,21.5,
31353,33.0,21.5,
31354,33.0,21.5,
31355,33.0,21.5,
31356,33.0,21.5,
31357,33.0,21.5,
31358,33.0,21.5,
31359,33.0,21.5,
31360,33.0,21.5,
31361,33.0,21.5,
31362,33.0,21.5,
31363,33.0,21.5,
31364,33.0,21.5,
31365,33.0,21.5,
31366,33.0,21.5,
31367,34.0,27.0,
31368,34.0,27.0,
31369,34.0,27.0,
31370,34.0,27.0,
31371,34.0,27.0,
31372,34.0,27.0,
31373,34.0,27.0,
31374,34.0,27.0,
31375,19.5,14.0,
31376,19.5,14.0,
31377,19.5,14.0,
31378,19.5,14.0,
31379,19.5,14.0,
31380,19.5,14.0,
31381,19.5,14.0,
31382,19.5,14.0,
31383,19.5,14.0,
31384,33.0,21.5,
31385,33.0,21.5,
31386,33.0,21.5,
31387,33.0,21.5,
31388,33.0,21.5,
31389,33.0,21.5,
31390,33.0,21.5,
31391,33.0,21.5,
31392,33.0,21.5,
31393,33.0,21.5,
31394,33.0,21.5,
31395,33.0,21.5,
31396,33.0,21.5,
31397,33.0,21.5,
31398,33.0,21.5,
31399,33.0,21.5,
31400,33.0,21.5,
31401,33.0,21.5,
31402,33.0,21.5,
31403,33.0,21.5,
31404,33.0,21.5,
31405,33.0,21.5,
31406,28.0,21.5,
31407,28.0,21.5,
31408,33.0,23.0,
31409,33.0,23.0,
31410,,,
31411,,,
31412,,,
31413,20.0,12.5,
31414,20.0,12.5,
31415,34.0,21.5,
31416,34.0,21.5,
31417,,,
31418,,,
31419,,,
31420,33.0,21.5,
31421,33.0,23.0,
31422,33.0,23.0,
31423,,,
31424,,,
31425,,,
31426,,,
31427,,,
31428,16.0,10.0,
31429,18.5,12.0,
31430,,,
31431,,,
31432,,,
31433,17.5,9.0,
31434,,,
31435,,,
31436,,,
31437,46.0,15.0,
31438,18.0,23.0,
31439,,,
31440,,,
31441,,,
31442,,,
31443,24.0,19.0,
31444,,,
31445,,,
31446,,,
31447,12.0,32.5,
31448,21.5,15.5,
31449,21.5,15.5,
31450,21.5,15.5,
31451,21.5,15.5,
31452,21.5,15.5,
31453,21.5,15.5,
31454,21.5,15.5,
31455,21.5,15.5,
31456,,,
31457,,,
31458,,,
31459,,,
31460,25.5,14.0,
31461,18.5,11.0,
31462,21.5,15.5,
31463,25.0,14.0,
31464,,,
31465,13.5,8.5,
31466,,,
31467,,,
31468,18.0,22.5,
31469,,,
31470,,,
31471,,,
31472,,,
31473,,,
31474,,,
31475,,,
31476,,,
31477,,,
31478,,,
31479,,,
31480,,,
31481,34.0,26.0,
31482,34.0,26.0,
31483,34.0,26.0,
31484,34.0,26.0,
31485,34.0,26.0,
31486,,,
31487,15.5,18.0,
31488,23.5,16.0,
31489,16.5,11.0,
31490,,,
31491,,,
31492,,,
31493,,,
31494,18.0,23.0,
31495,,,
31496,,,
31497,,,
31498,,,
31499,,,
31500,13.0,10.0,
31501,,,
31502,,,
31503,,,
31504,,,
31505,,,
31506,,,
31507,,,
31508,,,
31509,17.5,11.0,
31510,,,
31511,,,
31512,,,
31513,,,
31514,,,
31515,23.5,15.5,
31516,20.0,13.5,
31517,16.0,22.5,
31518,23.0,13.5,
31519,23.0,13.5,
31520,,,
31521,,,
31522,,,
31523,,,
31524,23.5,15.5,
31525,23.5,15.5,
31526,16.0,22.5,
31527,16.0,22.5,
31528,,,
31529,,,
31530,28.0,18.0,
31531,14.5,11.0,
31532,16.0,10.0,
31533,,,
31534,,,
31535,,,
31536,,,
31537,,,
31538,23.5,15.5,
31539,20.0,12.5,
31540,36.0,26.0,
31541,,,
31542,,,
31543,,,
31544,,,
31545,,,
31546,,,
31547,,,
31548,36.5,26.5,
31549,,,
31550,,,
31551,,,
31552,,,
31553,28.0,14.0,
31554,,,
31555,,,
31556,,,
31557,,,
31558,,,
